date,cluster_id,pincode,latitude,longitude,calls
14-04-2025,C2,721301,22.34319939,87.31986585,19
14-04-2025,C3,721302,22.28560186,87.27559945,33
14-04-2025,C4,721303,22.27580836,87.34661761,39
14-04-2025,C5,721304,22.3301115,87.33080726,28
15-04-2025,C1,721300,22.30745401,87.35507143,39
15-04-2025,C2,721301,22.34319939,87.31986585,36
15-04-2025,C3,721302,22.28560186,87.27559945,27
15-04-2025,C4,721303,22.27580836,87.34661761,14
15-04-2025,C5,721304,22.3301115,87.33080726,30
16-04-2025,C1,721300,22.30745401,87.35507143,30
16-04-2025,C2,721301,22.34319939,87.31986585,27
16-04-2025,C3,721302,22.28560186,87.27559945,20
16-04-2025,C4,721303,22.27580836,87.34661761,41
16-04-2025,C5,721304,22.3301115,87.33080726,32
17-04-2025,C1,721300,22.30745401,87.35507143,37
17-04-2025,C2,721301,22.34319939,87.31986585,28
17-04-2025,C3,721302,22.28560186,87.27559945,24
17-04-2025,C4,721303,22.27580836,87.34661761,28
17-04-2025,C5,721304,22.3301115,87.33080726,18
18-04-2025,C1,721300,22.30745401,87.35507143,19
18-04-2025,C2,721301,22.34319939,87.31986585,31
18-04-2025,C3,721302,22.28560186,87.27559945,27
18-04-2025,C4,721303,22.27580836,87.34661761,30
18-04-2025,C5,721304,22.3301115,87.33080726,23
19-04-2025,C1,721300,22.30745401,87.35507143,21
19-04-2025,C2,721301,22.34319939,87.31986585,14
19-04-2025,C3,721302,22.28560186,87.27559945,14
19-04-2025,C4,721303,22.27580836,87.34661761,9
19-04-2025,C5,721304,22.3301115,87.33080726,16
20-04-2025,C1,721300,22.30745401,87.35507143,15
20-04-2025,C2,721301,22.34319939,87.31986585,11
20-04-2025,C3,721302,22.28560186,87.27559945,13
20-04-2025,C4,721303,22.27580836,87.34661761,25
20-04-2025,C5,721304,22.3301115,87.33080726,17
21-04-2025,C1,721300,22.30745401,87.35507143,25
21-04-2025,C2,721301,22.34319939,87.31986585,43
21-04-2025,C3,721302,22.28560186,87.27559945,34
21-04-2025,C4,721303,22.27580836,87.34661761,19
21-04-2025,C5,721304,22.3301115,87.33080726,44
22-04-2025,C1,721300,22.30745401,87.35507143,17
22-04-2025,C2,721301,22.34319939,87.31986585,40
22-04-2025,C3,721302,22.28560186,87.27559945,31
22-04-2025,C4,721303,22.27580836,87.34661761,44
22-04-2025,C5,721304,22.3301115,87.33080726,32
23-04-2025,C1,721300,22.30745401,87.35507143,37
23-04-2025,C2,721301,22.34319939,87.31986585,29
23-04-2025,C3,721302,22.28560186,87.27559945,31
23-04-2025,C4,721303,22.27580836,87.34661761,20
23-04-2025,C5,721304,22.3301115,87.33080726,18
24-04-2025,C1,721300,22.30745401,87.35507143,22
24-04-2025,C2,721301,22.34319939,87.31986585,24
24-04-2025,C3,721302,22.28560186,87.27559945,26
24-04-2025,C4,721303,22.27580836,87.34661761,22
24-04-2025,C5,721304,22.3301115,87.33080726,29
25-04-2025,C1,721300,22.30745401,87.35507143,25
25-04-2025,C2,721301,22.34319939,87.31986585,19
25-04-2025,C3,721302,22.28560186,87.27559945,45
25-04-2025,C4,721303,22.27580836,87.34661761,37
25-04-2025,C5,721304,22.3301115,87.33080726,31
26-04-2025,C1,721300,22.30745401,87.35507143,26
26-04-2025,C2,721301,22.34319939,87.31986585,13
26-04-2025,C3,721302,22.28560186,87.27559945,19
26-04-2025,C4,721303,22.27580836,87.34661761,12
26-04-2025,C5,721304,22.3301115,87.33080726,22
27-04-2025,C1,721300,22.30745401,87.35507143,12
27-04-2025,C2,721301,22.34319939,87.31986585,8
27-04-2025,C3,721302,22.28560186,87.27559945,8
27-04-2025,C4,721303,22.27580836,87.34661761,7
27-04-2025,C5,721304,22.3301115,87.33080726,17
28-04-2025,C1,721300,22.30745401,87.35507143,32
28-04-2025,C2,721301,22.34319939,87.31986585,27
28-04-2025,C3,721302,22.28560186,87.27559945,20
28-04-2025,C4,721303,22.27580836,87.34661761,21
28-04-2025,C5,721304,22.3301115,87.33080726,26
29-04-2025,C1,721300,22.30745401,87.35507143,33
29-04-2025,C2,721301,22.34319939,87.31986585,25
29-04-2025,C3,721302,22.28560186,87.27559945,25
29-04-2025,C4,721303,22.27580836,87.34661761,32
29-04-2025,C5,721304,22.3301115,87.33080726,19
30-04-2025,C1,721300,22.30745401,87.35507143,31
30-04-2025,C2,721301,22.34319939,87.31986585,26
30-04-2025,C3,721302,22.28560186,87.27559945,12
30-04-2025,C4,721303,22.27580836,87.34661761,34
30-04-2025,C5,721304,22.3301115,87.33080726,32
01-05-2025,C1,721300,22.30745401,87.35507143,26
01-05-2025,C2,721301,22.34319939,87.31986585,27
01-05-2025,C3,721302,22.28560186,87.27559945,24
01-05-2025,C4,721303,22.27580836,87.34661761,23
01-05-2025,C5,721304,22.3301115,87.33080726,31
02-05-2025,C1,721300,22.30745401,87.35507143,19
02-05-2025,C2,721301,22.34319939,87.31986585,39
02-05-2025,C3,721302,22.28560186,87.27559945,29
02-05-2025,C4,721303,22.27580836,87.34661761,40
02-05-2025,C5,721304,22.3301115,87.33080726,40
03-05-2025,C1,721300,22.30745401,87.35507143,26
03-05-2025,C2,721301,22.34319939,87.31986585,14
03-05-2025,C3,721302,22.28560186,87.27559945,19
03-05-2025,C4,721303,22.27580836,87.34661761,9
03-05-2025,C5,721304,22.3301115,87.33080726,13
04-05-2025,C1,721300,22.30745401,87.35507143,5
04-05-2025,C2,721301,22.34319939,87.31986585,8
04-05-2025,C3,721302,22.28560186,87.27559945,12
04-05-2025,C4,721303,22.27580836,87.34661761,15
04-05-2025,C5,721304,22.3301115,87.33080726,14
05-05-2025,C1,721300,22.30745401,87.35507143,33
05-05-2025,C2,721301,22.34319939,87.31986585,34
05-05-2025,C3,721302,22.28560186,87.27559945,42
05-05-2025,C4,721303,22.27580836,87.34661761,19
05-05-2025,C5,721304,22.3301115,87.33080726,40
06-05-2025,C1,721300,22.30745401,87.35507143,35
06-05-2025,C2,721301,22.34319939,87.31986585,24
06-05-2025,C3,721302,22.28560186,87.27559945,17
06-05-2025,C4,721303,22.27580836,87.34661761,25
06-05-2025,C5,721304,22.3301115,87.33080726,35
07-05-2025,C1,721300,22.30745401,87.35507143,38
07-05-2025,C2,721301,22.34319939,87.31986585,16
07-05-2025,C3,721302,22.28560186,87.27559945,30
07-05-2025,C4,721303,22.27580836,87.34661761,30
07-05-2025,C5,721304,22.3301115,87.33080726,31
08-05-2025,C1,721300,22.30745401,87.35507143,22
08-05-2025,C2,721301,22.34319939,87.31986585,22
08-05-2025,C3,721302,22.28560186,87.27559945,36
08-05-2025,C4,721303,22.27580836,87.34661761,22
08-05-2025,C5,721304,22.3301115,87.33080726,32
09-05-2025,C1,721300,22.30745401,87.35507143,42
09-05-2025,C2,721301,22.34319939,87.31986585,34
09-05-2025,C3,721302,22.28560186,87.27559945,14
09-05-2025,C4,721303,22.27580836,87.34661761,31
09-05-2025,C5,721304,22.3301115,87.33080726,15
10-05-2025,C1,721300,22.30745401,87.35507143,17
10-05-2025,C2,721301,22.34319939,87.31986585,13
10-05-2025,C3,721302,22.28560186,87.27559945,18
10-05-2025,C4,721303,22.27580836,87.34661761,26
10-05-2025,C5,721304,22.3301115,87.33080726,12
11-05-2025,C1,721300,22.30745401,87.35507143,15
11-05-2025,C2,721301,22.34319939,87.31986585,15
11-05-2025,C3,721302,22.28560186,87.27559945,19
11-05-2025,C4,721303,22.27580836,87.34661761,16
11-05-2025,C5,721304,22.3301115,87.33080726,12
12-05-2025,C1,721300,22.30745401,87.35507143,29
12-05-2025,C2,721301,22.34319939,87.31986585,49
12-05-2025,C3,721302,22.28560186,87.27559945,25
12-05-2025,C4,721303,22.27580836,87.34661761,33
12-05-2025,C5,721304,22.3301115,87.33080726,29
13-05-2025,C1,721300,22.30745401,87.35507143,39
13-05-2025,C2,721301,22.34319939,87.31986585,42
13-05-2025,C3,721302,22.28560186,87.27559945,37
13-05-2025,C4,721303,22.27580836,87.34661761,38
13-05-2025,C5,721304,22.3301115,87.33080726,32
14-05-2025,C1,721300,22.30745401,87.35507143,41
14-05-2025,C2,721301,22.34319939,87.31986585,20
14-05-2025,C3,721302,22.28560186,87.27559945,32
14-05-2025,C4,721303,22.27580836,87.34661761,15
14-05-2025,C5,721304,22.3301115,87.33080726,24
15-05-2025,C1,721300,22.30745401,87.35507143,13
15-05-2025,C2,721301,22.34319939,87.31986585,36
15-05-2025,C3,721302,22.28560186,87.27559945,32
15-05-2025,C4,721303,22.27580836,87.34661761,23
15-05-2025,C5,721304,22.3301115,87.33080726,43
16-05-2025,C1,721300,22.30745401,87.35507143,38
16-05-2025,C2,721301,22.34319939,87.31986585,31
16-05-2025,C3,721302,22.28560186,87.27559945,19
16-05-2025,C4,721303,22.27580836,87.34661761,22
16-05-2025,C5,721304,22.3301115,87.33080726,25
17-05-2025,C1,721300,22.30745401,87.35507143,12
17-05-2025,C2,721301,22.34319939,87.31986585,17
17-05-2025,C3,721302,22.28560186,87.27559945,13
17-05-2025,C4,721303,22.27580836,87.34661761,17
17-05-2025,C5,721304,22.3301115,87.33080726,13
18-05-2025,C1,721300,22.30745401,87.35507143,12
18-05-2025,C2,721301,22.34319939,87.31986585,13
18-05-2025,C3,721302,22.28560186,87.27559945,13
18-05-2025,C4,721303,22.27580836,87.34661761,7
18-05-2025,C5,721304,22.3301115,87.33080726,8
19-05-2025,C1,721300,22.30745401,87.35507143,24
19-05-2025,C2,721301,22.34319939,87.31986585,43
19-05-2025,C3,721302,22.28560186,87.27559945,24
19-05-2025,C4,721303,22.27580836,87.34661761,26
19-05-2025,C5,721304,22.3301115,87.33080726,30
20-05-2025,C1,721300,22.30745401,87.35507143,24
20-05-2025,C2,721301,22.34319939,87.31986585,12
20-05-2025,C3,721302,22.28560186,87.27559945,24
20-05-2025,C4,721303,22.27580836,87.34661761,27
20-05-2025,C5,721304,22.3301115,87.33080726,41
21-05-2025,C1,721300,22.30745401,87.35507143,26
21-05-2025,C2,721301,22.34319939,87.31986585,38
21-05-2025,C3,721302,22.28560186,87.27559945,38
21-05-2025,C4,721303,22.27580836,87.34661761,24
21-05-2025,C5,721304,22.3301115,87.33080726,23
22-05-2025,C1,721300,22.30745401,87.35507143,38
22-05-2025,C2,721301,22.34319939,87.31986585,29
22-05-2025,C3,721302,22.28560186,87.27559945,19
22-05-2025,C4,721303,22.27580836,87.34661761,24
22-05-2025,C5,721304,22.3301115,87.33080726,28
23-05-2025,C1,721300,22.30745401,87.35507143,17
23-05-2025,C2,721301,22.34319939,87.31986585,15
23-05-2025,C3,721302,22.28560186,87.27559945,40
23-05-2025,C4,721303,22.27580836,87.34661761,20
23-05-2025,C5,721304,22.3301115,87.33080726,15
24-05-2025,C1,721300,22.30745401,87.35507143,16
24-05-2025,C2,721301,22.34319939,87.31986585,26
24-05-2025,C3,721302,22.28560186,87.27559945,27
24-05-2025,C4,721303,22.27580836,87.34661761,13
24-05-2025,C5,721304,22.3301115,87.33080726,14
25-05-2025,C1,721300,22.30745401,87.35507143,14
25-05-2025,C2,721301,22.34319939,87.31986585,19
25-05-2025,C3,721302,22.28560186,87.27559945,5
25-05-2025,C4,721303,22.27580836,87.34661761,11
25-05-2025,C5,721304,22.3301115,87.33080726,9
26-05-2025,C1,721300,22.30745401,87.35507143,38
26-05-2025,C2,721301,22.34319939,87.31986585,37
26-05-2025,C3,721302,22.28560186,87.27559945,37
26-05-2025,C4,721303,22.27580836,87.34661761,31
26-05-2025,C5,721304,22.3301115,87.33080726,20
27-05-2025,C1,721300,22.30745401,87.35507143,18
27-05-2025,C2,721301,22.34319939,87.31986585,31
27-05-2025,C3,721302,22.28560186,87.27559945,41
27-05-2025,C4,721303,22.27580836,87.34661761,23
27-05-2025,C5,721304,22.3301115,87.33080726,30
28-05-2025,C1,721300,22.30745401,87.35507143,17
28-05-2025,C2,721301,22.34319939,87.31986585,22
28-05-2025,C3,721302,22.28560186,87.27559945,23
28-05-2025,C4,721303,22.27580836,87.34661761,21
28-05-2025,C5,721304,22.3301115,87.33080726,20
29-05-2025,C1,721300,22.30745401,87.35507143,22
29-05-2025,C2,721301,22.34319939,87.31986585,26
29-05-2025,C3,721302,22.28560186,87.27559945,25
29-05-2025,C4,721303,22.27580836,87.34661761,13
29-05-2025,C5,721304,22.3301115,87.33080726,40
30-05-2025,C1,721300,22.30745401,87.35507143,36
30-05-2025,C2,721301,22.34319939,87.31986585,37
30-05-2025,C3,721302,22.28560186,87.27559945,38
30-05-2025,C4,721303,22.27580836,87.34661761,42
30-05-2025,C5,721304,22.3301115,87.33080726,10
31-05-2025,C1,721300,22.30745401,87.35507143,15
31-05-2025,C2,721301,22.34319939,87.31986585,19
31-05-2025,C3,721302,22.28560186,87.27559945,22
31-05-2025,C4,721303,22.27580836,87.34661761,19
31-05-2025,C5,721304,22.3301115,87.33080726,4
01-06-2025,C1,721300,22.30745401,87.35507143,8
01-06-2025,C2,721301,22.34319939,87.31986585,15
01-06-2025,C3,721302,22.28560186,87.27559945,10
01-06-2025,C4,721303,22.27580836,87.34661761,5
01-06-2025,C5,721304,22.3301115,87.33080726,16
02-06-2025,C1,721300,22.30745401,87.35507143,26
02-06-2025,C2,721301,22.34319939,87.31986585,32
02-06-2025,C3,721302,22.28560186,87.27559945,31
02-06-2025,C4,721303,22.27580836,87.34661761,39
02-06-2025,C5,721304,22.3301115,87.33080726,31
03-06-2025,C1,721300,22.30745401,87.35507143,24
03-06-2025,C2,721301,22.34319939,87.31986585,34
03-06-2025,C3,721302,22.28560186,87.27559945,30
03-06-2025,C4,721303,22.27580836,87.34661761,17
03-06-2025,C5,721304,22.3301115,87.33080726,28
04-06-2025,C1,721300,22.30745401,87.35507143,14
04-06-2025,C2,721301,22.34319939,87.31986585,32
04-06-2025,C3,721302,22.28560186,87.27559945,14
04-06-2025,C4,721303,22.27580836,87.34661761,34
04-06-2025,C5,721304,22.3301115,87.33080726,23
05-06-2025,C1,721300,22.30745401,87.35507143,39
05-06-2025,C2,721301,22.34319939,87.31986585,26
05-06-2025,C3,721302,22.28560186,87.27559945,19
05-06-2025,C4,721303,22.27580836,87.34661761,38
05-06-2025,C5,721304,22.3301115,87.33080726,14
06-06-2025,C1,721300,22.30745401,87.35507143,30
06-06-2025,C2,721301,22.34319939,87.31986585,29
06-06-2025,C3,721302,22.28560186,87.27559945,43
06-06-2025,C4,721303,22.27580836,87.34661761,33
06-06-2025,C5,721304,22.3301115,87.33080726,23
07-06-2025,C1,721300,22.30745401,87.35507143,28
07-06-2025,C2,721301,22.34319939,87.31986585,15
07-06-2025,C3,721302,22.28560186,87.27559945,15
07-06-2025,C4,721303,22.27580836,87.34661761,15
07-06-2025,C5,721304,22.3301115,87.33080726,13
08-06-2025,C1,721300,22.30745401,87.35507143,13
08-06-2025,C2,721301,22.34319939,87.31986585,14
08-06-2025,C3,721302,22.28560186,87.27559945,4
08-06-2025,C4,721303,22.27580836,87.34661761,14
08-06-2025,C5,721304,22.3301115,87.33080726,8
09-06-2025,C1,721300,22.30745401,87.35507143,45
09-06-2025,C2,721301,22.34319939,87.31986585,35
09-06-2025,C3,721302,22.28560186,87.27559945,17
09-06-2025,C4,721303,22.27580836,87.34661761,20
09-06-2025,C5,721304,22.3301115,87.33080726,34
10-06-2025,C1,721300,22.30745401,87.35507143,29
10-06-2025,C2,721301,22.34319939,87.31986585,25
10-06-2025,C3,721302,22.28560186,87.27559945,23
10-06-2025,C4,721303,22.27580836,87.34661761,29
10-06-2025,C5,721304,22.3301115,87.33080726,44
11-06-2025,C1,721300,22.30745401,87.35507143,23
11-06-2025,C2,721301,22.34319939,87.31986585,24
11-06-2025,C3,721302,22.28560186,87.27559945,16
11-06-2025,C4,721303,22.27580836,87.34661761,15
11-06-2025,C5,721304,22.3301115,87.33080726,29
12-06-2025,C1,721300,22.30745401,87.35507143,16
12-06-2025,C2,721301,22.34319939,87.31986585,16
12-06-2025,C3,721302,22.28560186,87.27559945,19
12-06-2025,C4,721303,22.27580836,87.34661761,22
12-06-2025,C5,721304,22.3301115,87.33080726,19
13-06-2025,C1,721300,22.30745401,87.35507143,23
13-06-2025,C2,721301,22.34319939,87.31986585,28
13-06-2025,C3,721302,22.28560186,87.27559945,32
13-06-2025,C4,721303,22.27580836,87.34661761,15
13-06-2025,C5,721304,22.3301115,87.33080726,15
14-06-2025,C1,721300,22.30745401,87.35507143,5
14-06-2025,C2,721301,22.34319939,87.31986585,23
14-06-2025,C3,721302,22.28560186,87.27559945,22
14-06-2025,C4,721303,22.27580836,87.34661761,27
14-06-2025,C5,721304,22.3301115,87.33080726,16
15-06-2025,C1,721300,22.30745401,87.35507143,13
15-06-2025,C2,721301,22.34319939,87.31986585,14
15-06-2025,C3,721302,22.28560186,87.27559945,14
15-06-2025,C4,721303,22.27580836,87.34661761,15
15-06-2025,C5,721304,22.3301115,87.33080726,8
16-06-2025,C1,721300,22.30745401,87.35507143,41
16-06-2025,C2,721301,22.34319939,87.31986585,49
16-06-2025,C3,721302,22.28560186,87.27559945,41
16-06-2025,C4,721303,22.27580836,87.34661761,25
16-06-2025,C5,721304,22.3301115,87.33080726,26
17-06-2025,C1,721300,22.30745401,87.35507143,31
17-06-2025,C2,721301,22.34319939,87.31986585,21
17-06-2025,C3,721302,22.28560186,87.27559945,28
17-06-2025,C4,721303,22.27580836,87.34661761,12
17-06-2025,C5,721304,22.3301115,87.33080726,39
18-06-2025,C1,721300,22.30745401,87.35507143,26
18-06-2025,C2,721301,22.34319939,87.31986585,37
18-06-2025,C3,721302,22.28560186,87.27559945,19
18-06-2025,C4,721303,22.27580836,87.34661761,23
18-06-2025,C5,721304,22.3301115,87.33080726,34
19-06-2025,C1,721300,22.30745401,87.35507143,16
19-06-2025,C2,721301,22.34319939,87.31986585,43
19-06-2025,C3,721302,22.28560186,87.27559945,17
19-06-2025,C4,721303,22.27580836,87.34661761,31
19-06-2025,C5,721304,22.3301115,87.33080726,27
20-06-2025,C1,721300,22.30745401,87.35507143,42
20-06-2025,C2,721301,22.34319939,87.31986585,18
20-06-2025,C3,721302,22.28560186,87.27559945,38
20-06-2025,C4,721303,22.27580836,87.34661761,31
20-06-2025,C5,721304,22.3301115,87.33080726,21
21-06-2025,C1,721300,22.30745401,87.35507143,25
21-06-2025,C2,721301,22.34319939,87.31986585,9
21-06-2025,C3,721302,22.28560186,87.27559945,25
21-06-2025,C4,721303,22.27580836,87.34661761,6
21-06-2025,C5,721304,22.3301115,87.33080726,19
22-06-2025,C1,721300,22.30745401,87.35507143,12
22-06-2025,C2,721301,22.34319939,87.31986585,14
22-06-2025,C3,721302,22.28560186,87.27559945,12
22-06-2025,C4,721303,22.27580836,87.34661761,11
22-06-2025,C5,721304,22.3301115,87.33080726,17
23-06-2025,C1,721300,22.30745401,87.35507143,43
23-06-2025,C2,721301,22.34319939,87.31986585,35
23-06-2025,C3,721302,22.28560186,87.27559945,47
23-06-2025,C4,721303,22.27580836,87.34661761,24
23-06-2025,C5,721304,22.3301115,87.33080726,45
24-06-2025,C1,721300,22.30745401,87.35507143,30
24-06-2025,C2,721301,22.34319939,87.31986585,32
24-06-2025,C3,721302,22.28560186,87.27559945,33
24-06-2025,C4,721303,22.27580836,87.34661761,20
24-06-2025,C5,721304,22.3301115,87.33080726,25
25-06-2025,C1,721300,22.30745401,87.35507143,37
25-06-2025,C2,721301,22.34319939,87.31986585,36
25-06-2025,C3,721302,22.28560186,87.27559945,33
25-06-2025,C4,721303,22.27580836,87.34661761,18
25-06-2025,C5,721304,22.3301115,87.33080726,19
26-06-2025,C1,721300,22.30745401,87.35507143,15
26-06-2025,C2,721301,22.34319939,87.31986585,29
26-06-2025,C3,721302,22.28560186,87.27559945,20
26-06-2025,C4,721303,22.27580836,87.34661761,36
26-06-2025,C5,721304,22.3301115,87.33080726,15
27-06-2025,C1,721300,22.30745401,87.35507143,19
27-06-2025,C2,721301,22.34319939,87.31986585,38
27-06-2025,C3,721302,22.28560186,87.27559945,46
27-06-2025,C4,721303,22.27580836,87.34661761,19
27-06-2025,C5,721304,22.3301115,87.33080726,39
28-06-2025,C1,721300,22.30745401,87.35507143,18
28-06-2025,C2,721301,22.34319939,87.31986585,13
28-06-2025,C3,721302,22.28560186,87.27559945,15
28-06-2025,C4,721303,22.27580836,87.34661761,29
28-06-2025,C5,721304,22.3301115,87.33080726,24
29-06-2025,C1,721300,22.30745401,87.35507143,17
29-06-2025,C2,721301,22.34319939,87.31986585,12
29-06-2025,C3,721302,22.28560186,87.27559945,13
29-06-2025,C4,721303,22.27580836,87.34661761,12
29-06-2025,C5,721304,22.3301115,87.33080726,12
