employee_id,base_id,date,skill_type,working,shift_type
EMP00069,BASE04,05-02-2026,job2,0,
EMP00069,BASE04,06-02-2026,job2,1,full_day
EMP00069,BASE04,07-02-2026,job2,1,full_day
EMP00069,BASE04,08-02-2026,job2,1,morning
EMP00069,BASE04,09-02-2026,job2,1,morning
EMP00069,BASE04,10-02-2026,job2,1,full_day
EMP00069,BASE04,11-02-2026,job2,1,full_day
EMP00069,BASE04,12-02-2026,job2,0,
EMP00069,BASE04,13-02-2026,job2,1,afternoon
EMP00069,BASE04,14-02-2026,job2,1,afternoon
EMP00069,BASE04,15-02-2026,job2,1,afternoon
EMP00069,BASE04,16-02-2026,job2,1,full_day
EMP00069,BASE04,17-02-2026,job2,1,afternoon
EMP00069,BASE04,18-02-2026,job2,1,afternoon
EMP00069,BASE04,19-02-2026,job2,1,afternoon
EMP00069,BASE04,20-02-2026,job2,1,morning
EMP00069,BASE04,21-02-2026,job2,1,afternoon
EMP00069,BASE04,22-02-2026,job2,0,
EMP00069,BASE04,23-02-2026,job2,1,morning
EMP00069,BASE04,24-02-2026,job2,1,full_day
EMP00069,BASE04,25-02-2026,job2,0,
EMP00069,BASE04,26-02-2026,job2,1,full_day
EMP00069,BASE04,27-02-2026,job2,1,full_day
EMP00070,BASE04,01-10-2025,job2,1,morning
EMP00070,BASE04,02-10-2025,job2,1,afternoon
EMP00070,BASE04,03-10-2025,job2,1,afternoon
EMP00070,BASE04,04-10-2025,job2,1,morning
EMP00070,BASE04,05-10-2025,job2,1,full_day
EMP00070,BASE04,06-10-2025,job2,0,
EMP00070,BASE04,07-10-2025,job2,0,
EMP00070,BASE04,08-10-2025,job2,1,full_day
EMP00070,BASE04,09-10-2025,job2,1,morning
EMP00070,BASE04,10-10-2025,job2,1,morning
EMP00070,BASE04,11-10-2025,job2,0,
EMP00070,BASE04,12-10-2025,job2,1,full_day
EMP00070,BASE04,13-10-2025,job2,1,full_day
EMP00070,BASE04,14-10-2025,job2,1,morning
EMP00070,BASE04,15-10-2025,job2,0,
EMP00070,BASE04,16-10-2025,job2,1,morning
EMP00070,BASE04,17-10-2025,job2,1,morning
EMP00070,BASE04,18-10-2025,job2,1,full_day
EMP00070,BASE04,19-10-2025,job2,1,afternoon
EMP00070,BASE04,20-10-2025,job2,1,full_day
EMP00070,BASE04,21-10-2025,job2,1,morning
EMP00070,BASE04,22-10-2025,job2,1,morning
EMP00070,BASE04,23-10-2025,job2,1,full_day
EMP00070,BASE04,24-10-2025,job2,0,
EMP00070,BASE04,25-10-2025,job2,1,afternoon
EMP00070,BASE04,26-10-2025,job2,1,afternoon
EMP00070,BASE04,27-10-2025,job2,1,morning
EMP00070,BASE04,28-10-2025,job2,1,afternoon
EMP00070,BASE04,29-10-2025,job2,0,
EMP00070,BASE04,30-10-2025,job2,1,full_day
EMP00070,BASE04,31-10-2025,job2,0,
EMP00070,BASE04,01-11-2025,job2,0,
EMP00070,BASE04,02-11-2025,job2,1,full_day
EMP00070,BASE04,03-11-2025,job2,1,morning
EMP00070,BASE04,04-11-2025,job2,1,full_day
EMP00070,BASE04,05-11-2025,job2,0,
EMP00070,BASE04,06-11-2025,job2,1,morning
EMP00070,BASE04,07-11-2025,job2,1,full_day
EMP00070,BASE04,08-11-2025,job2,1,afternoon
EMP00070,BASE04,09-11-2025,job2,1,morning
EMP00070,BASE04,10-11-2025,job2,1,afternoon
EMP00070,BASE04,11-11-2025,job2,0,
EMP00070,BASE04,12-11-2025,job2,1,afternoon
EMP00070,BASE04,13-11-2025,job2,1,full_day
EMP00070,BASE04,14-11-2025,job2,0,
EMP00070,BASE04,15-11-2025,job2,1,full_day
EMP00070,BASE04,16-11-2025,job2,1,full_day
EMP00070,BASE04,17-11-2025,job2,1,morning
EMP00070,BASE04,18-11-2025,job2,1,morning
EMP00070,BASE04,19-11-2025,job2,0,
EMP00070,BASE04,20-11-2025,job2,1,full_day
EMP00070,BASE04,21-11-2025,job2,1,morning
EMP00070,BASE04,22-11-2025,job2,0,
EMP00070,BASE04,23-11-2025,job2,1,full_day
EMP00070,BASE04,24-11-2025,job2,1,morning
EMP00070,BASE04,25-11-2025,job2,1,afternoon
EMP00070,BASE04,26-11-2025,job2,1,full_day
EMP00070,BASE04,27-11-2025,job2,1,morning
EMP00070,BASE04,28-11-2025,job2,1,afternoon
EMP00070,BASE04,29-11-2025,job2,1,afternoon
EMP00070,BASE04,30-11-2025,job2,1,morning
EMP00070,BASE04,01-12-2025,job2,0,
EMP00070,BASE04,02-12-2025,job2,0,
EMP00070,BASE04,03-12-2025,job2,1,morning
EMP00070,BASE04,04-12-2025,job2,1,full_day
EMP00070,BASE04,05-12-2025,job2,0,
EMP00070,BASE04,06-12-2025,job2,0,
EMP00070,BASE04,07-12-2025,job2,0,
EMP00070,BASE04,08-12-2025,job2,1,full_day
EMP00070,BASE04,09-12-2025,job2,1,full_day
EMP00070,BASE04,10-12-2025,job2,1,afternoon
EMP00070,BASE04,11-12-2025,job2,1,morning
EMP00070,BASE04,12-12-2025,job2,1,full_day
EMP00070,BASE04,13-12-2025,job2,1,morning
EMP00070,BASE04,14-12-2025,job2,1,afternoon
EMP00070,BASE04,15-12-2025,job2,0,
EMP00070,BASE04,16-12-2025,job2,1,morning
EMP00070,BASE04,17-12-2025,job2,0,
EMP00070,BASE04,18-12-2025,job2,0,
EMP00070,BASE04,19-12-2025,job2,1,full_day
EMP00070,BASE04,20-12-2025,job2,1,full_day
EMP00070,BASE04,21-12-2025,job2,1,full_day
EMP00070,BASE04,22-12-2025,job2,1,morning
EMP00070,BASE04,23-12-2025,job2,1,afternoon
EMP00070,BASE04,24-12-2025,job2,0,
EMP00070,BASE04,25-12-2025,job2,1,morning
EMP00070,BASE04,26-12-2025,job2,1,afternoon
EMP00070,BASE04,27-12-2025,job2,0,
EMP00070,BASE04,28-12-2025,job2,1,full_day
EMP00070,BASE04,29-12-2025,job2,1,full_day
EMP00070,BASE04,30-12-2025,job2,1,morning
EMP00070,BASE04,31-12-2025,job2,0,
EMP00070,BASE04,01-01-2026,job2,1,full_day
EMP00070,BASE04,02-01-2026,job2,0,
EMP00070,BASE04,03-01-2026,job2,0,
EMP00070,BASE04,04-01-2026,job2,0,
EMP00070,BASE04,05-01-2026,job2,0,
EMP00070,BASE04,06-01-2026,job2,1,afternoon
EMP00070,BASE04,07-01-2026,job2,1,afternoon
EMP00070,BASE04,08-01-2026,job2,0,
EMP00070,BASE04,09-01-2026,job2,1,full_day
EMP00070,BASE04,10-01-2026,job2,0,
EMP00070,BASE04,11-01-2026,job2,1,full_day
EMP00070,BASE04,12-01-2026,job2,1,afternoon
EMP00070,BASE04,13-01-2026,job2,1,full_day
EMP00070,BASE04,14-01-2026,job2,1,full_day
EMP00070,BASE04,15-01-2026,job2,1,morning
EMP00070,BASE04,16-01-2026,job2,1,afternoon
EMP00070,BASE04,17-01-2026,job2,0,
EMP00070,BASE04,18-01-2026,job2,1,full_day
EMP00070,BASE04,19-01-2026,job2,0,
EMP00070,BASE04,20-01-2026,job2,0,
EMP00070,BASE04,21-01-2026,job2,1,full_day
EMP00070,BASE04,22-01-2026,job2,1,morning
EMP00070,BASE04,23-01-2026,job2,1,full_day
EMP00070,BASE04,24-01-2026,job2,1,afternoon
EMP00070,BASE04,25-01-2026,job2,1,morning
EMP00070,BASE04,26-01-2026,job2,1,full_day
EMP00070,BASE04,27-01-2026,job2,1,full_day
EMP00070,BASE04,28-01-2026,job2,1,full_day
EMP00070,BASE04,29-01-2026,job2,1,full_day
EMP00070,BASE04,30-01-2026,job2,1,afternoon
EMP00070,BASE04,31-01-2026,job2,0,
EMP00070,BASE04,01-02-2026,job2,1,full_day
EMP00070,BASE04,02-02-2026,job2,1,morning
EMP00070,BASE04,03-02-2026,job2,1,morning
EMP00070,BASE04,04-02-2026,job2,1,full_day
EMP00070,BASE04,05-02-2026,job2,0,
EMP00070,BASE04,06-02-2026,job2,1,morning
EMP00070,BASE04,07-02-2026,job2,1,afternoon
EMP00070,BASE04,08-02-2026,job2,0,
EMP00070,BASE04,09-02-2026,job2,0,
EMP00070,BASE04,10-02-2026,job2,1,full_day
EMP00070,BASE04,11-02-2026,job2,1,morning
EMP00070,BASE04,12-02-2026,job2,1,full_day
EMP00070,BASE04,13-02-2026,job2,1,full_day
EMP00070,BASE04,14-02-2026,job2,1,afternoon
EMP00070,BASE04,15-02-2026,job2,0,
EMP00070,BASE04,16-02-2026,job2,1,full_day
EMP00070,BASE04,17-02-2026,job2,1,morning
EMP00070,BASE04,18-02-2026,job2,1,afternoon
EMP00070,BASE04,19-02-2026,job2,1,full_day
EMP00070,BASE04,20-02-2026,job2,1,full_day
EMP00070,BASE04,21-02-2026,job2,1,morning
EMP00070,BASE04,22-02-2026,job2,1,afternoon
EMP00070,BASE04,23-02-2026,job2,1,full_day
EMP00070,BASE04,24-02-2026,job2,1,full_day
EMP00070,BASE04,25-02-2026,job2,0,
EMP00070,BASE04,26-02-2026,job2,1,afternoon
EMP00070,BASE04,27-02-2026,job2,1,afternoon
EMP00071,BASE07,01-10-2025,job2,0,
EMP00071,BASE07,02-10-2025,job2,1,morning
EMP00071,BASE07,03-10-2025,job2,1,full_day
EMP00071,BASE07,04-10-2025,job2,1,full_day
EMP00071,BASE07,05-10-2025,job2,1,afternoon
EMP00071,BASE07,06-10-2025,job2,1,full_day
EMP00071,BASE07,07-10-2025,job2,1,afternoon
EMP00071,BASE07,08-10-2025,job2,1,full_day
EMP00071,BASE07,09-10-2025,job2,1,morning
EMP00071,BASE07,10-10-2025,job2,1,afternoon
EMP00071,BASE07,11-10-2025,job2,1,afternoon
EMP00071,BASE07,12-10-2025,job2,1,afternoon
EMP00071,BASE07,13-10-2025,job2,1,afternoon
EMP00071,BASE07,14-10-2025,job2,1,morning
EMP00071,BASE07,15-10-2025,job2,0,
EMP00071,BASE07,16-10-2025,job2,1,full_day
EMP00071,BASE07,17-10-2025,job2,0,
EMP00071,BASE07,18-10-2025,job2,1,full_day
EMP00071,BASE07,19-10-2025,job2,1,afternoon
EMP00071,BASE07,20-10-2025,job2,1,morning
EMP00071,BASE07,21-10-2025,job2,1,afternoon
EMP00071,BASE07,22-10-2025,job2,1,full_day
EMP00071,BASE07,23-10-2025,job2,1,afternoon
EMP00071,BASE07,24-10-2025,job2,1,afternoon
EMP00071,BASE07,25-10-2025,job2,1,afternoon
EMP00071,BASE07,26-10-2025,job2,1,full_day
EMP00071,BASE07,27-10-2025,job2,0,
EMP00071,BASE07,28-10-2025,job2,1,afternoon
EMP00071,BASE07,29-10-2025,job2,1,morning
EMP00071,BASE07,30-10-2025,job2,1,afternoon
EMP00071,BASE07,31-10-2025,job2,0,
EMP00071,BASE07,01-11-2025,job2,1,morning
EMP00071,BASE07,02-11-2025,job2,1,afternoon
EMP00071,BASE07,03-11-2025,job2,1,afternoon
EMP00071,BASE07,04-11-2025,job2,1,afternoon
EMP00071,BASE07,05-11-2025,job2,1,morning
EMP00071,BASE07,06-11-2025,job2,1,morning
EMP00071,BASE07,07-11-2025,job2,1,afternoon
EMP00071,BASE07,08-11-2025,job2,1,full_day
EMP00071,BASE07,09-11-2025,job2,1,full_day
EMP00071,BASE07,10-11-2025,job2,1,full_day
EMP00071,BASE07,11-11-2025,job2,1,afternoon
EMP00071,BASE07,12-11-2025,job2,1,morning
EMP00071,BASE07,13-11-2025,job2,0,
EMP00071,BASE07,14-11-2025,job2,1,afternoon
EMP00071,BASE07,15-11-2025,job2,1,morning
EMP00071,BASE07,16-11-2025,job2,1,morning
EMP00071,BASE07,17-11-2025,job2,1,full_day
EMP00071,BASE07,18-11-2025,job2,1,morning
EMP00071,BASE07,19-11-2025,job2,1,full_day
EMP00071,BASE07,20-11-2025,job2,1,morning
EMP00071,BASE07,21-11-2025,job2,0,
EMP00071,BASE07,22-11-2025,job2,1,afternoon
EMP00071,BASE07,23-11-2025,job2,1,full_day
EMP00071,BASE07,24-11-2025,job2,0,
EMP00071,BASE07,25-11-2025,job2,0,
EMP00071,BASE07,26-11-2025,job2,1,afternoon
EMP00071,BASE07,27-11-2025,job2,1,full_day
EMP00071,BASE07,28-11-2025,job2,0,
EMP00071,BASE07,29-11-2025,job2,1,full_day
EMP00071,BASE07,30-11-2025,job2,1,afternoon
EMP00071,BASE07,01-12-2025,job2,1,afternoon
EMP00071,BASE07,02-12-2025,job2,1,morning
EMP00071,BASE07,03-12-2025,job2,0,
EMP00071,BASE07,04-12-2025,job2,0,
EMP00071,BASE07,05-12-2025,job2,0,
EMP00071,BASE07,06-12-2025,job2,1,afternoon
EMP00071,BASE07,07-12-2025,job2,1,full_day
EMP00071,BASE07,08-12-2025,job2,1,full_day
EMP00071,BASE07,09-12-2025,job2,1,full_day
EMP00071,BASE07,10-12-2025,job2,1,morning
EMP00071,BASE07,11-12-2025,job2,1,full_day
EMP00071,BASE07,12-12-2025,job2,1,afternoon
EMP00071,BASE07,13-12-2025,job2,1,full_day
EMP00071,BASE07,14-12-2025,job2,1,full_day
EMP00071,BASE07,15-12-2025,job2,1,full_day
EMP00071,BASE07,16-12-2025,job2,1,full_day
EMP00071,BASE07,17-12-2025,job2,1,afternoon
EMP00071,BASE07,18-12-2025,job2,0,
EMP00071,BASE07,19-12-2025,job2,1,afternoon
EMP00071,BASE07,20-12-2025,job2,1,full_day
EMP00071,BASE07,21-12-2025,job2,1,morning
EMP00071,BASE07,22-12-2025,job2,0,
EMP00071,BASE07,23-12-2025,job2,1,morning
EMP00071,BASE07,24-12-2025,job2,1,full_day
EMP00071,BASE07,25-12-2025,job2,1,full_day
EMP00071,BASE07,26-12-2025,job2,1,full_day
EMP00071,BASE07,27-12-2025,job2,1,afternoon
EMP00071,BASE07,28-12-2025,job2,1,full_day
EMP00071,BASE07,29-12-2025,job2,1,full_day
EMP00071,BASE07,30-12-2025,job2,1,full_day
EMP00071,BASE07,31-12-2025,job2,1,full_day
EMP00071,BASE07,01-01-2026,job2,1,afternoon
EMP00071,BASE07,02-01-2026,job2,1,morning
EMP00071,BASE07,03-01-2026,job2,1,afternoon
EMP00071,BASE07,04-01-2026,job2,0,
EMP00071,BASE07,05-01-2026,job2,1,full_day
EMP00071,BASE07,06-01-2026,job2,1,afternoon
EMP00071,BASE07,07-01-2026,job2,1,full_day
EMP00071,BASE07,08-01-2026,job2,0,
EMP00071,BASE07,09-01-2026,job2,1,full_day
EMP00071,BASE07,10-01-2026,job2,1,afternoon
EMP00071,BASE07,11-01-2026,job2,1,afternoon
EMP00071,BASE07,12-01-2026,job2,1,full_day
EMP00071,BASE07,13-01-2026,job2,1,full_day
EMP00071,BASE07,14-01-2026,job2,1,morning
EMP00071,BASE07,15-01-2026,job2,1,full_day
EMP00071,BASE07,16-01-2026,job2,0,
EMP00071,BASE07,17-01-2026,job2,1,full_day
EMP00071,BASE07,18-01-2026,job2,1,morning
EMP00071,BASE07,19-01-2026,job2,1,morning
EMP00071,BASE07,20-01-2026,job2,1,afternoon
EMP00071,BASE07,21-01-2026,job2,0,
EMP00071,BASE07,22-01-2026,job2,1,full_day
EMP00071,BASE07,23-01-2026,job2,1,morning
EMP00071,BASE07,24-01-2026,job2,1,afternoon
EMP00071,BASE07,25-01-2026,job2,1,full_day
EMP00071,BASE07,26-01-2026,job2,1,full_day
EMP00071,BASE07,27-01-2026,job2,1,full_day
EMP00071,BASE07,28-01-2026,job2,1,morning
EMP00071,BASE07,29-01-2026,job2,1,morning
EMP00071,BASE07,30-01-2026,job2,1,full_day
EMP00071,BASE07,31-01-2026,job2,1,full_day
EMP00071,BASE07,01-02-2026,job2,1,full_day
EMP00071,BASE07,02-02-2026,job2,1,full_day
EMP00071,BASE07,03-02-2026,job2,1,morning
EMP00071,BASE07,04-02-2026,job2,0,
EMP00071,BASE07,05-02-2026,job2,1,morning
EMP00071,BASE07,06-02-2026,job2,1,full_day
EMP00071,BASE07,07-02-2026,job2,1,full_day
EMP00071,BASE07,08-02-2026,job2,1,morning
EMP00071,BASE07,09-02-2026,job2,0,
EMP00071,BASE07,10-02-2026,job2,1,afternoon
EMP00071,BASE07,11-02-2026,job2,1,morning
EMP00071,BASE07,12-02-2026,job2,1,afternoon
EMP00071,BASE07,13-02-2026,job2,1,morning
EMP00071,BASE07,14-02-2026,job2,0,
EMP00071,BASE07,15-02-2026,job2,1,afternoon
EMP00071,BASE07,16-02-2026,job2,1,full_day
EMP00071,BASE07,17-02-2026,job2,1,full_day
EMP00071,BASE07,18-02-2026,job2,1,morning
EMP00071,BASE07,19-02-2026,job2,1,afternoon
EMP00071,BASE07,20-02-2026,job2,1,morning
EMP00071,BASE07,21-02-2026,job2,1,full_day
EMP00071,BASE07,22-02-2026,job2,1,full_day
EMP00071,BASE07,23-02-2026,job2,0,
EMP00071,BASE07,24-02-2026,job2,1,full_day
EMP00071,BASE07,25-02-2026,job2,1,morning
EMP00071,BASE07,26-02-2026,job2,1,full_day
EMP00071,BASE07,27-02-2026,job2,1,afternoon
EMP00072,BASE07,01-10-2025,job2,1,morning
EMP00072,BASE07,02-10-2025,job2,0,
EMP00072,BASE07,03-10-2025,job2,0,
EMP00072,BASE07,04-10-2025,job2,1,full_day
EMP00072,BASE07,05-10-2025,job2,1,morning
EMP00072,BASE07,06-10-2025,job2,1,full_day
EMP00072,BASE07,07-10-2025,job2,1,morning
EMP00072,BASE07,08-10-2025,job2,0,
EMP00072,BASE07,09-10-2025,job2,0,
EMP00072,BASE07,10-10-2025,job2,1,full_day
EMP00072,BASE07,11-10-2025,job2,0,
EMP00072,BASE07,12-10-2025,job2,1,afternoon
EMP00072,BASE07,13-10-2025,job2,1,afternoon
EMP00072,BASE07,14-10-2025,job2,0,
EMP00072,BASE07,15-10-2025,job2,1,morning
EMP00072,BASE07,16-10-2025,job2,1,morning
EMP00072,BASE07,17-10-2025,job2,1,full_day
EMP00072,BASE07,18-10-2025,job2,1,full_day
EMP00072,BASE07,19-10-2025,job2,1,morning
EMP00072,BASE07,20-10-2025,job2,1,full_day
EMP00072,BASE07,21-10-2025,job2,1,afternoon
EMP00072,BASE07,22-10-2025,job2,1,full_day
EMP00072,BASE07,23-10-2025,job2,1,afternoon
EMP00072,BASE07,24-10-2025,job2,1,morning
EMP00072,BASE07,25-10-2025,job2,1,afternoon
EMP00072,BASE07,26-10-2025,job2,1,afternoon
EMP00072,BASE07,27-10-2025,job2,1,afternoon
EMP00072,BASE07,28-10-2025,job2,1,morning
EMP00072,BASE07,29-10-2025,job2,0,
EMP00072,BASE07,30-10-2025,job2,0,
EMP00072,BASE07,31-10-2025,job2,1,afternoon
EMP00072,BASE07,01-11-2025,job2,1,afternoon
EMP00072,BASE07,02-11-2025,job2,1,morning
EMP00072,BASE07,03-11-2025,job2,1,morning
EMP00072,BASE07,04-11-2025,job2,1,full_day
EMP00072,BASE07,05-11-2025,job2,1,afternoon
EMP00072,BASE07,06-11-2025,job2,1,afternoon
EMP00072,BASE07,07-11-2025,job2,1,afternoon
EMP00072,BASE07,08-11-2025,job2,1,afternoon
EMP00072,BASE07,09-11-2025,job2,1,full_day
EMP00072,BASE07,10-11-2025,job2,1,afternoon
EMP00072,BASE07,11-11-2025,job2,1,afternoon
EMP00072,BASE07,12-11-2025,job2,1,full_day
EMP00072,BASE07,13-11-2025,job2,1,full_day
EMP00072,BASE07,14-11-2025,job2,1,full_day
EMP00072,BASE07,15-11-2025,job2,1,full_day
EMP00072,BASE07,16-11-2025,job2,1,morning
EMP00072,BASE07,17-11-2025,job2,1,full_day
EMP00072,BASE07,18-11-2025,job2,1,morning
EMP00072,BASE07,19-11-2025,job2,1,full_day
EMP00072,BASE07,20-11-2025,job2,1,full_day
EMP00072,BASE07,21-11-2025,job2,0,
EMP00072,BASE07,22-11-2025,job2,0,
EMP00072,BASE07,23-11-2025,job2,1,afternoon
EMP00072,BASE07,24-11-2025,job2,1,afternoon
EMP00072,BASE07,25-11-2025,job2,1,full_day
EMP00072,BASE07,26-11-2025,job2,1,full_day
EMP00072,BASE07,27-11-2025,job2,0,
EMP00072,BASE07,28-11-2025,job2,1,full_day
EMP00072,BASE07,29-11-2025,job2,1,afternoon
EMP00072,BASE07,30-11-2025,job2,1,afternoon
EMP00072,BASE07,01-12-2025,job2,1,full_day
EMP00072,BASE07,02-12-2025,job2,1,full_day
EMP00072,BASE07,03-12-2025,job2,1,morning
EMP00072,BASE07,04-12-2025,job2,1,afternoon
EMP00072,BASE07,05-12-2025,job2,1,morning
EMP00072,BASE07,06-12-2025,job2,0,
EMP00072,BASE07,07-12-2025,job2,1,morning
EMP00072,BASE07,08-12-2025,job2,1,afternoon
EMP00072,BASE07,09-12-2025,job2,1,full_day
EMP00072,BASE07,10-12-2025,job2,0,
EMP00072,BASE07,11-12-2025,job2,1,morning
EMP00072,BASE07,12-12-2025,job2,0,
EMP00072,BASE07,13-12-2025,job2,1,full_day
EMP00072,BASE07,14-12-2025,job2,1,afternoon
EMP00072,BASE07,15-12-2025,job2,1,morning
EMP00072,BASE07,16-12-2025,job2,1,full_day
EMP00072,BASE07,17-12-2025,job2,1,full_day
EMP00072,BASE07,18-12-2025,job2,1,morning
EMP00072,BASE07,19-12-2025,job2,0,
EMP00072,BASE07,20-12-2025,job2,0,
EMP00072,BASE07,21-12-2025,job2,1,afternoon
EMP00072,BASE07,22-12-2025,job2,1,full_day
EMP00072,BASE07,23-12-2025,job2,0,
EMP00072,BASE07,24-12-2025,job2,1,full_day
EMP00072,BASE07,25-12-2025,job2,1,afternoon
EMP00072,BASE07,26-12-2025,job2,0,
EMP00072,BASE07,27-12-2025,job2,1,afternoon
EMP00072,BASE07,28-12-2025,job2,1,morning
EMP00072,BASE07,29-12-2025,job2,1,full_day
EMP00072,BASE07,30-12-2025,job2,1,full_day
EMP00072,BASE07,31-12-2025,job2,1,afternoon
EMP00072,BASE07,01-01-2026,job2,0,
EMP00072,BASE07,02-01-2026,job2,1,morning
EMP00072,BASE07,03-01-2026,job2,1,afternoon
EMP00072,BASE07,04-01-2026,job2,1,full_day
EMP00072,BASE07,05-01-2026,job2,0,
EMP00072,BASE07,06-01-2026,job2,1,full_day
EMP00072,BASE07,07-01-2026,job2,0,
EMP00072,BASE07,08-01-2026,job2,1,morning
EMP00072,BASE07,09-01-2026,job2,1,morning
EMP00072,BASE07,10-01-2026,job2,1,afternoon
EMP00072,BASE07,11-01-2026,job2,1,morning
EMP00072,BASE07,12-01-2026,job2,1,afternoon
EMP00072,BASE07,13-01-2026,job2,1,full_day
EMP00072,BASE07,14-01-2026,job2,1,full_day
EMP00072,BASE07,15-01-2026,job2,0,
EMP00072,BASE07,16-01-2026,job2,1,full_day
EMP00072,BASE07,17-01-2026,job2,0,
EMP00072,BASE07,18-01-2026,job2,1,full_day
EMP00072,BASE07,19-01-2026,job2,1,full_day
EMP00072,BASE07,20-01-2026,job2,1,afternoon
EMP00072,BASE07,21-01-2026,job2,1,full_day
EMP00072,BASE07,22-01-2026,job2,1,morning
EMP00072,BASE07,23-01-2026,job2,1,afternoon
EMP00072,BASE07,24-01-2026,job2,1,morning
EMP00072,BASE07,25-01-2026,job2,1,afternoon
EMP00072,BASE07,26-01-2026,job2,1,morning
EMP00072,BASE07,27-01-2026,job2,0,
EMP00072,BASE07,28-01-2026,job2,1,full_day
EMP00072,BASE07,29-01-2026,job2,1,full_day
EMP00072,BASE07,30-01-2026,job2,1,full_day
EMP00072,BASE07,31-01-2026,job2,1,afternoon
EMP00072,BASE07,01-02-2026,job2,0,
EMP00072,BASE07,02-02-2026,job2,1,morning
EMP00072,BASE07,03-02-2026,job2,1,morning
EMP00072,BASE07,04-02-2026,job2,1,full_day
EMP00072,BASE07,05-02-2026,job2,1,full_day
EMP00072,BASE07,06-02-2026,job2,0,
EMP00072,BASE07,07-02-2026,job2,1,morning
EMP00072,BASE07,08-02-2026,job2,1,morning
EMP00072,BASE07,09-02-2026,job2,1,morning
EMP00072,BASE07,10-02-2026,job2,1,afternoon
EMP00072,BASE07,11-02-2026,job2,1,full_day
EMP00072,BASE07,12-02-2026,job2,1,afternoon
EMP00072,BASE07,13-02-2026,job2,1,full_day
EMP00072,BASE07,14-02-2026,job2,1,morning
EMP00072,BASE07,15-02-2026,job2,0,
EMP00072,BASE07,16-02-2026,job2,1,morning
EMP00072,BASE07,17-02-2026,job2,0,
EMP00072,BASE07,18-02-2026,job2,0,
EMP00072,BASE07,19-02-2026,job2,1,afternoon
EMP00072,BASE07,20-02-2026,job2,1,full_day
EMP00072,BASE07,21-02-2026,job2,1,afternoon
EMP00072,BASE07,22-02-2026,job2,0,
EMP00072,BASE07,23-02-2026,job2,1,full_day
EMP00072,BASE07,24-02-2026,job2,0,
EMP00072,BASE07,25-02-2026,job2,1,full_day
EMP00072,BASE07,26-02-2026,job2,1,full_day
EMP00072,BASE07,27-02-2026,job2,1,morning
EMP00073,BASE04,01-10-2025,job2,1,full_day
EMP00073,BASE04,02-10-2025,job2,1,morning
EMP00073,BASE04,03-10-2025,job2,1,afternoon
EMP00073,BASE04,04-10-2025,job2,0,
EMP00073,BASE04,05-10-2025,job2,0,
EMP00073,BASE04,06-10-2025,job2,1,afternoon
EMP00073,BASE04,07-10-2025,job2,1,morning
EMP00073,BASE04,08-10-2025,job2,1,afternoon
EMP00073,BASE04,09-10-2025,job2,1,full_day
EMP00073,BASE04,10-10-2025,job2,1,full_day
EMP00073,BASE04,11-10-2025,job2,1,full_day
EMP00073,BASE04,12-10-2025,job2,1,full_day
EMP00073,BASE04,13-10-2025,job2,1,afternoon
EMP00073,BASE04,14-10-2025,job2,1,morning
EMP00073,BASE04,15-10-2025,job2,1,full_day
EMP00073,BASE04,16-10-2025,job2,1,morning
EMP00073,BASE04,17-10-2025,job2,1,morning
EMP00073,BASE04,18-10-2025,job2,1,full_day
EMP00073,BASE04,19-10-2025,job2,1,full_day
EMP00073,BASE04,20-10-2025,job2,1,full_day
EMP00073,BASE04,21-10-2025,job2,1,full_day
EMP00073,BASE04,22-10-2025,job2,1,morning
EMP00073,BASE04,23-10-2025,job2,1,afternoon
EMP00073,BASE04,24-10-2025,job2,0,
EMP00073,BASE04,25-10-2025,job2,1,full_day
EMP00073,BASE04,26-10-2025,job2,1,afternoon
EMP00073,BASE04,27-10-2025,job2,0,
EMP00073,BASE04,28-10-2025,job2,1,full_day
EMP00073,BASE04,29-10-2025,job2,1,full_day
EMP00073,BASE04,30-10-2025,job2,1,full_day
EMP00073,BASE04,31-10-2025,job2,1,afternoon
EMP00073,BASE04,01-11-2025,job2,0,
EMP00073,BASE04,02-11-2025,job2,0,
EMP00073,BASE04,03-11-2025,job2,1,afternoon
EMP00073,BASE04,04-11-2025,job2,1,morning
EMP00073,BASE04,05-11-2025,job2,1,morning
EMP00073,BASE04,06-11-2025,job2,1,full_day
EMP00073,BASE04,07-11-2025,job2,1,full_day
EMP00073,BASE04,08-11-2025,job2,0,
EMP00073,BASE04,09-11-2025,job2,1,full_day
EMP00073,BASE04,10-11-2025,job2,1,afternoon
EMP00073,BASE04,11-11-2025,job2,1,morning
EMP00073,BASE04,12-11-2025,job2,1,afternoon
EMP00073,BASE04,13-11-2025,job2,0,
EMP00073,BASE04,14-11-2025,job2,1,full_day
EMP00073,BASE04,15-11-2025,job2,1,morning
EMP00073,BASE04,16-11-2025,job2,1,afternoon
EMP00073,BASE04,17-11-2025,job2,1,full_day
EMP00073,BASE04,18-11-2025,job2,1,afternoon
EMP00073,BASE04,19-11-2025,job2,1,morning
EMP00073,BASE04,20-11-2025,job2,1,morning
EMP00073,BASE04,21-11-2025,job2,1,morning
EMP00073,BASE04,22-11-2025,job2,1,afternoon
EMP00073,BASE04,23-11-2025,job2,1,full_day
EMP00073,BASE04,24-11-2025,job2,1,morning
EMP00073,BASE04,25-11-2025,job2,0,
